line_num	word_num	left	top	conf	text
28	1	374	1222	96.198097	“The
28	2	447	1222	96.051117	Black
28	3	524	1221	96.069115	Mammy”
28	4	1128	1218	96.35379	135
29	0	375	1251	-1.0	
29	1	375	1256	75.083771	“O
29	2	421	1255	84.023254	Black
29	3	498	1254	95.869347	and
29	4	555	1254	96.24176	Unknown
29	5	679	1253	81.848366	Bards”
29	6	1128	1251	94.517807	136
30	0	210	1355	-1.0	
30	1	210	1362	53.467804	V_
30	2	256	1361	90.60379	The
30	3	309	1361	91.49411	Renaissance
30	4	463	1361	96.744507	of
30	5	496	1361	96.084824	the
30	6	542	1361	96.084824	Twenties
30	7	1128	1355	96.340736	139
31	0	378	1423	-1.0	
31	1	378	1423	96.433662	References
31	2	1128	1424	96.383438	144
32	0	558	1477	-1.0	
32	1	558	1478	95.920464	Alain
32	2	635	1477	96.810349	Locke
33	0	377	1509	-1.0	
33	1	377	1511	96.26329	“The
33	2	449	1511	96.685814	New
33	3	514	1511	90.410599	Negro”
33	4	611	1511	95.014732	from
33	5	679	1509	95.014732	The
33	6	734	1509	96.677063	New
33	7	799	1509	96.839455	Negro
33	8	1129	1509	96.364464	144
34	0	559	1561	-1.0	
34	1	559	1562	92.790016	Countee
34	2	670	1561	96.867432	Cullen
35	0	378	1592	-1.0	
35	1	378	1596	96.619064	“Yet
35	2	448	1596	95.180969	Do
35	3	496	1595	92.510094	1
35	4	521	1595	95.289871	Marvel”
35	5	1130	1592	95.100891	153
36	0	378	1624	-1.0	
36	1	378	1624	94.725494	“Heritage”
36	2	1131	1626	59.800339	154
37	0	378	1658	-1.0	
37	1	378	1661	0.0	“Saturday's
37	2	531	1661	81.78009	Child”
37	3	1131	1658	95.035522	157
