line_num	word_num	left	top	conf	text
18	0	138	464	-1.0	
18	1	138	464	92.5326	The
18	2	177	464	92.807419	Purloined
18	3	263	464	95.501625	Letter
18	4	357	465	95.740639	1599
19	0	138	486	-1.0	
19	1	138	486	88.743599	The
19	2	176	486	96.419296	Cask
19	3	222	486	93.288399	of
19	4	242	486	92.516937	Amontillado
19	5	387	487	94.020531	1612
20	0	138	508	-1.0	
20	1	138	508	76.550522	‘The
20	2	177	508	94.009735	Philosophy
20	3	272	508	94.009735	of
20	4	293	508	87.932007	Composition
20	5	443	509	53.390121	1617
21	0	139	530	-1.0	
21	1	139	530	96.831589	From
21	2	186	530	96.97776	The
21	3	224	530	90.378334	Poetic
21	4	280	530	96.702827	Principle
21	5	399	531	95.946251	1625
22	0	120	576	-1.0	
22	1	120	576	96.217194	ABRAHAM
22	2	223	576	95.478004	LINCOLN
22	3	318	577	81.549744	(1809-1865)
22	4	717	577	96.582787	1627
23	0	139	598	-1.0	
23	1	139	599	94.624237	A
23	2	158	598	94.624237	House
23	3	216	598	96.486565	Divided:
23	4	289	598	96.152298	Speech
23	5	354	598	96.975052	Delivered
23	6	437	602	96.078194	at
23	7	458	598	93.288574	Springfield,
23	8	558	598	64.972214	Hlinois,
23	9	624	602	96.827248	at
23	10	645	598	96.962303	the
23	11	676	598	96.909286	Close
24	0	196	620	-1.0	
24	1	196	620	96.638412	of
24	2	219	616	96.641235	the
24	3	250	620	96.74575	Republican
24	4	348	620	96.335945	State
24	5	394	620	96.925552	Convention,
24	6	499	620	95.728493	June
24	7	546	622	96.359619	16,
24	8	578	621	94.956619	1858
24	9	662	621	96.652824	1628
25	0	139	642	-1.0	
25	1	139	642	96.638939	Address
25	2	210	642	95.629951	Delivered
25	3	292	646	95.629951	at
25	4	313	642	96.786018	the
25	5	345	642	96.911423	Dedication
25	6	439	642	96.749016	of
25	7	461	642	96.38961	the
25	8	492	642	95.652451	Cemetery
25	9	576	646	95.652451	at
25	10	596	642	93.389633	Gettysburg,
26	0	198	664	-1.0	
26	1	198	664	95.220612	Nov.
26	2	241	665	95.78363	19,
26	3	272	666	96.180901	1863
26	4	357	665	96.313469	1635
27	0	140	686	-1.0	
27	1	140	686	95.134949	Second
27	2	206	686	96.690025	Inaugural
27	3	288	686	96.737686	Address,
27	4	364	686	96.326744	March
27	5	422	688	93.534889	4,
27	6	446	687	93.534889	1865
27	7	531	687	96.516769	1635
28	0	122	732	-1.0	
28	1	122	732	95.800873	MARGARET
28	2	235	732	95.800873	FULLER
28	3	316	733	67.428146	(1810-1850)
28	4	717	733	95.814697	1637
29	0	139	754	-1.0	
29	1	139	754	96.716446	From
29	2	186	754	96.28875	The
29	3	224	754	96.841812	Great
29	4	276	754	87.369324	Lawsuit:
29	5	351	754	96.563538	Man
29	6	393	760	89.762947	versus
29	7	447	754	81.676018	Men.
29	8	494	754	95.582375	Woman
29	9	563	760	73.071732	venus
30	0	196	772	-1.0	
30	1	196	772	95.103691	Women
30	2	304	778	69.590698	1640,
31	0	140	798	-1.0	
31	1	140	798	96.300697	Summer
31	2	214	804	96.300697	on
31	3	241	798	96.657768	the
31	4	272	798	96.360619	Lakes,
31	5	330	800	94.562698	in
31	6	353	800	94.562698	1843
31	7	438	799	96.028801	1659
32	0	158	820	-1.0	
32	1	158	820	0.0	Chapterf
32	2	282	821	61.935963	1659
33	0	158	842	-1.0	
33	1	158	842	59.100475	Chapter
33	2	231	842	44.181141	Ml
33	3	296	844	50.321121	1664
34	0	140	864	-1.0	
34	1	140	864	96.073425	Review
34	2	203	864	93.304352	of
34	3	224	864	90.495773	Narnative
34	4	304	864	96.855339	of
34	5	324	864	96.855339	the
34	6	354	864	96.098824	Life
34	7	391	864	96.848228	of
34	8	410	864	96.291481	Frederick
34	9	491	864	96.819992	Douglass,
35	0	195	886	-1.0	
35	1	195	887	36.539822	An
35	2	222	887	36.539822	American
35	3	306	886	96.799011	Slave
35	4	394	887	96.324059	1673
36	0	140	908	-1.0	
36	1	140	908	96.805817	Fourth
36	2	200	908	94.122269	of
36	3	220	908	63.0438	July
36	4	298	909	48.514309	1675
37	0	138	930	-1.0	
37	1	138	930	78.629379	‘Things
37	2	200	930	95.017174	and
37	3	234	930	95.970467	Thoughts
37	4	319	932	93.323547	in
37	5	340	930	56.277618	Europe
37	6	444	931	44.592148	1677
38	0	159	952	-1.0	
38	1	159	952	91.698929	Letter
38	2	213	952	0.285156	XVILD
38	3	303	953	90.360481	1677
39	0	289	1000	-1.0	
39	1	289	1000	94.911728	SLAVERY,
39	2	365	1000	93.672485	RACE,
39	3	416	1000	96.346916	AND
39	4	456	1000	96.677437	THE
39	5	494	1000	96.426514	MAKING
39	6	566	1000	92.591141	OF
40	0	342	1028	-1.0	
40	1	342	1028	96.508629	AMERICAN
40	2	435	1028	82.540154	LITERATURE
40	3	723	1029	0.0	1os2
41	0	120	1064	-1.0	
41	1	120	1064	95.910324	THOMAS
41	2	208	1064	96.979965	JEFFERSON:
41	3	331	1064	96.582283	From
41	4	378	1064	96.86145	Notes
41	5	431	1070	94.071648	on
41	6	457	1064	94.071648	the
41	7	488	1064	96.801003	State
41	8	535	1064	96.984566	of
41	9	556	1064	96.426071	Virginia
41	10	717	1066	96.435684	1683
42	0	121	1108	-1.0	
42	1	121	1108	95.749222	DAVID
42	2	185	1108	96.252029	WALKER:
42	3	275	1108	95.941154	From
42	4	323	1108	96.384102	David
42	5	375	1108	66.147697	Walker's
42	6	447	1108	94.423279	Appeal
42	7	509	1110	96.830727	in
42	8	531	1108	93.390747	Four
42	9	572	1108	95.688293	Articles
42	10	717	1109	64.886047	1686
43	0	120	1152	-1.0	
43	1	120	1152	95.599998	WILLIAM
43	2	213	1152	96.633003	LLOYD
43	3	282	1152	96.16642	GARRISON:
43	4	394	1152	96.677681	To
43	5	419	1152	96.677681	the
43	6	451	1152	95.754906	Public
43	7	717	1154	92.309998	1690
44	0	121	1194	-1.0	
44	1	121	1196	90.866013	ANGELINA
44	2	228	1196	88.849167	E.
44	3	250	1194	92.273872	GRIMKE:
44	4	339	1196	96.270432	From
44	5	386	1196	94.494873	Appeal
44	6	447	1200	94.494873	to
44	7	469	1196	96.818298	the
44	8	500	1196	96.51767	Christian
44	9	581	1196	96.790108	Women
44	10	649	1196	96.864876	of
45	0	141	1218	-1.0	
45	1	141	1218	96.061295	the
45	2	172	1218	96.065674	South
45	3	717	1219	96.682831	1692
