line_num	word_num	left	top	conf	text
36	3	274	976	68.229034	[Barnum's
36	4	360	977	75.816895	American
36	5	446	976	76.327805	Museum]
36	6	569	977	40.740211	1100
37	0	121	1022	-1.0	
37	1	121	1022	96.596573	RALPH
37	2	190	1022	95.558411	WALDO
37	3	267	1022	93.302177	EMERSON
37	4	370	1023	14.153976	(1803~—1882)
37	5	717	1023	94.252464	1106
38	0	140	1040	-1.0	
38	1	140	1040	95.893608	Nature
38	2	242	1045	83.985039	1110
39	0	138	1066	-1.0	
39	1	138	1066	91.711166	The
39	2	175	1067	95.825127	American
39	3	260	1066	96.483856	Scholar
39	4	367	1067	95.988899	1138
40	0	138	1088	-1.0	
40	1	138	1088	79.670761	‘The
40	2	177	1088	95.521027	Divinity
40	3	252	1088	92.669746	School
40	4	312	1077	61.418159	Address
40	5	416	1089	51.908852	1151
41	0	136	1106	-1.0	
41	1	136	1106	95.605827	Self-Reliance
41	2	294	1112	96.402603	1163
42	0	138	1132	-1.0	
42	1	138	1132	72.843903	The
42	2	177	1132	90.62587	Poet
42	3	258	1134	94.659164	1180
43	0	140	1154	-1.0	
43	1	140	1154	67.547707	Experience
43	2	275	1155	52.184483	1195,
44	0	138	1176	-1.0	
44	1	138	1176	46.848316	John
44	2	184	1176	46.848316	Brown
44	3	282	1177	51.259197	1211
45	0	140	1198	-1.0	
45	1	140	1198	95.952003	Fate
45	2	220	1199	95.558601	1213
46	0	134	1216	-1.0	
46	1	134	1216	89.214813	Thoreau
46	2	253	1221	96.292198	1231
47	0	140	1242	-1.0	
47	1	140	1242	96.515747	Each
47	2	186	1242	95.247337	and
47	3	220	1242	94.813126	All
47	4	288	1243	95.910599	1244
