line_num	word_num	left	top	conf	text
23	3	303	704	96.460098	From
23	4	350	704	95.981499	Travels
23	5	414	704	96.817169	through
23	6	484	704	96.543213	the
23	7	516	704	96.543213	Interior
23	8	583	704	94.424423	Parts
23	9	628	704	91.491592	of
24	0	128	726	-1.0	
24	1	128	726	96.799789	North
24	2	180	727	86.542931	America
24	3	714	727	93.842583	347
25	0	107	770	-1.0	
25	1	107	770	93.196266	JOHN
25	2	166	770	85.29657	GREENLEAF
25	3	288	770	96.22084	WHITTIER:
25	4	396	770	96.625702	The
25	5	434	770	79.253761	Mother's
25	6	511	770	96.801262	Revenge
25	7	714	772	96.381294	348
26	0	109	814	-1.0	
26	1	109	814	96.505936	HENRY
26	2	180	814	96.037231	DAVID
26	3	244	814	90.871437	THOREAU:
26	4	349	814	96.387779	From
26	5	395	815	93.419121	A
26	6	412	814	93.419121	Week
26	7	462	820	96.358093	on
26	8	488	814	96.087326	the
26	9	520	814	96.087326	Concord
26	10	595	814	92.60006	and
27	0	128	836	-1.0	
27	1	128	836	87.850906	Merrimack
27	2	224	836	87.700882	Rivers
27	3	714	837	95.730743	350
28	0	109	878	-1.0	
28	1	109	878	93.643959	SARAH
28	2	176	878	93.643959	JOSEPHA
28	3	270	878	94.864937	HALE:
28	4	330	878	97.013809	The
28	5	369	878	76.007759	Father's
28	6	438	878	96.014793	Choice
28	7	714	879	95.966476	352
29	0	108	948	-1.0	
29	1	108	948	92.819267	THE
29	2	154	948	91.911438	NEW-ENGLAND
29	3	308	948	95.999512	PRIMER
29	4	389	949	94.716843	(1690)
29	5	714	949	94.639015	353
30	0	127	970	-1.0	
30	1	127	970	75.453171	Alphabet
30	2	244	971	56.129307	355
31	0	258	1031	-1.0	
31	1	258	1032	96.523834	American
31	2	365	1031	96.156265	Literature
31	3	479	1032	91.491806	1700-1820
32	0	109	1058	-1.0	
32	1	109	1058	96.750549	Introduction
32	2	714	1063	87.158211	357
33	0	104	1086	-1.0	
33	1	104	1086	96.459213	Timeline
33	2	714	1092	93.084206	366
34	0	109	1132	-1.0	
34	1	109	1132	93.264374	SARAH
34	2	179	1132	91.852821	KEMBLE
34	3	265	1132	96.348854	KNIGHT
34	4	343	1128	80.522308	(1666-1727)
34	5	714	1134	96.328506	368
35	0	126	1154	-1.0	
35	1	126	1154	86.031746	‘The
35	2	165	1154	96.958366	Private
35	3	226	1154	84.606201	Journal
35	4	292	1154	96.892441	of
35	5	317	1141	96.786545	a
35	6	326	1154	94.450905	Journey
35	7	396	1154	94.450905	from
35	8	440	1154	94.516159	Boston
35	9	502	1158	88.199287	to
35	10	524	1154	82.471771	NewYork
35	11	644	1156	77.896919	368
36	0	146	1176	-1.0	
36	1	146	1176	96.036469	Tuesday,
36	2	221	1176	96.238968	October
36	3	293	1176	96.698517	the
36	4	324	1176	96.903008	Third
36	5	413	1178	96.327621	368
37	0	147	1198	-1.0	
37	1	147	1198	94.817513	Friday,
37	2	206	1198	96.810364	October
37	3	278	1198	96.468857	the
37	4	309	1198	96.888275	Sixth
37	5	394	1199	96.484604	372
