line_num	word_num	left	top	conf	text
14	2	231	450	85.297729	IV.
14	3	256	450	96.799515	The
14	4	294	450	65.752319	Tragedy
14	5	401	451	65.752319	734
15	0	158	472	-1.0	
15	1	158	472	93.944839	Chapter
15	2	230	472	42.613544	NUL.
15	3	272	472	91.643021	The
15	4	309	473	96.375366	American
15	5	393	472	94.889816	Colored
15	6	464	472	83.703308	League
15	7	566	473	56.881733	739
16	0	158	494	-1.0	
16	1	158	494	93.188286	Chapter
16	2	230	494	82.261368	XIV.
16	3	270	494	96.931023	Luke
16	4	316	494	96.349075	Sawyer
16	5	379	494	83.682625	Speaks
16	6	441	494	83.682625	tothe
16	7	494	494	67.405121	League
16	8	596	495	65.296249	744
17	0	158	516	-1.0	
17	1	158	516	93.286659	Chapter
17	2	230	516	91.674866	XV.
17	3	262	516	93.272697	Will
17	4	301	516	89.209076	Smith’s
17	5	367	516	96.80912	Defense
17	6	438	516	96.80912	of
17	7	461	516	96.285759	His
17	8	494	516	52.116833	Race
17	9	576	517	63.165859	748
18	0	121	564	-1.0	
18	1	121	564	96.768188	HAMLIN
18	2	206	564	96.976105	GARLAND
18	3	306	565	70.886383	(1860-1940)
18	4	726	565	71.779976	752
19	0	141	586	-1.0	
19	1	141	586	95.099075	Under
19	2	197	586	95.099075	the
19	3	229	586	56.568508	Lion's
19	4	283	586	46.848831	Paw
19	5	358	587	46.848831	753
20	0	120	632	-1.0	
20	1	120	632	93.300323	ABRAHAM
20	2	222	632	91.436157	CAHAN
20	3	296	633	76.434418	(1860-1951)
20	4	726	633	94.437881	762
21	0	138	654	-1.0	
21	1	138	654	74.007576	The
21	2	177	654	95.254723	Imported
21	3	258	654	86.76696	Bridegroom
21	4	396	655	48.273994	764
22	0	120	702	-1.0	
22	1	120	702	96.851646	CHARLOTTE
22	2	245	702	96.943916	PERKINS
22	3	333	702	96.149323	GILMAN
22	4	418	703	92.339577	(1860-1935)
22	5	726	704	92.507416	806
23	0	138	724	-1.0	
23	1	138	724	91.488663	The
23	2	176	724	93.151665	Yellow
23	3	232	724	80.198227	Wall-paper
23	4	364	726	24.408707	808
24	0	139	746	-1.0	
24	1	139	746	95.376305	Why
24	2	183	746	83.304634	I
24	3	194	746	96.176727	Wrote
24	4	250	746	74.260071	"""The"
24	5	294	746	92.847054	Yellow
24	6	350	746	72.042877	"Wall-paper""?"
24	7	498	747	49.972645	820
25	0	138	768	-1.0	
25	1	138	768	70.444412	To
25	2	165	768	70.444412	the
25	3	197	768	89.747368	Indifferent
25	4	289	768	81.080322	Women
25	5	395	769	54.43045	821
26	0	140	790	-1.0	
26	1	140	790	93.303322	She
26	2	176	790	91.797569	Walketh
26	3	248	790	95.462303	Veiled
26	4	303	790	95.742279	and
26	5	338	790	81.704796	Sleeping
26	6	452	791	45.217419	822
27	0	138	812	-1.0	
27	1	138	812	83.476761	Turned
27	2	241	813	39.438065	$22
28	0	121	860	-1.0	
28	1	121	860	93.052277	EDITH
28	2	187	860	96.789925	WHARTON
28	3	294	861	84.351357	(1862-1937)
28	4	726	861	91.567139	829
29	0	138	882	-1.0	
29	1	138	882	80.410309	The
29	2	176	882	80.447815	Other
29	3	230	882	80.447815	Two
29	4	306	884	24.834328	830
30	0	140	904	-1.0	
30	1	140	904	95.983406	Roman
30	2	204	904	95.983406	Fever
30	3	290	906	53.976322	S43
31	0	121	952	-1.0	
31	1	121	952	85.780579	IDA
31	2	160	952	43.765541	B.
31	3	182	952	92.769272	WELLS-BARNETT
31	4	350	953	93.978737	(1862-1931)
31	5	726	953	71.23185	833
32	0	139	974	-1.0	
32	1	139	974	96.150414	From
32	2	188	974	96.177628	Mob
32	3	231	974	85.774033	Rule
32	4	274	976	95.909134	in
32	5	296	974	95.909134	New
32	6	338	974	60.297981	Orleans
32	7	444	975	59.927147	854
33	0	121	1020	-1.0	
33	1	121	1020	86.587517	SUI
33	2	159	1020	86.587517	SIN
33	3	198	1020	94.919235	FAR
33	4	238	1020	95.063408	(Edith
33	5	296	1020	96.925308	Maud
33	6	349	1020	96.660515	Eaton)
33	7	410	1021	74.669044	(1863-1914)
33	8	726	1021	94.717041	879
34	0	140	1042	-1.0	
34	1	140	1042	82.911873	Inthe
34	2	195	1042	96.572639	Land
34	3	241	1042	82.757034	of
34	4	264	1042	82.757034	the
34	5	294	1042	58.788239	Free
34	6	373	1044	56.706203	880
35	0	122	1090	-1.0	
35	1	122	1090	96.707169	MARY
35	2	180	1090	96.770317	HUNTER
35	3	266	1090	96.426071	AUSTIN
35	4	344	1092	69.772369	(1868-1934)
35	5	726	1092	89.493492	886
36	0	138	1112	-1.0	
36	1	138	1112	74.921333	The
36	2	176	1112	95.897758	Walking
36	3	248	1112	78.167603	Woman
36	4	354	1113	58.367313	887
37	0	120	1160	-1.0	
37	1	120	1160	88.365417	W.
37	2	148	1160	57.139091	E.
37	3	171	1160	57.139091	B.
37	4	194	1160	96.886322	DU
37	5	229	1160	96.299103	BOIS
37	6	280	1161	67.868896	(1868-1963)
37	7	726	1162	93.251961	893
38	0	138	1182	-1.0	
38	1	138	1182	93.14473	The
38	2	177	1182	93.242035	Souls
38	3	226	1182	95.423546	of
38	4	249	1182	96.836578	Black
38	5	299	1182	80.177689	Folk
38	6	376	1184	37.072044	894
39	0	158	1204	-1.0	
39	1	158	1204	92.588737	The
39	2	196	1204	92.588737	Forethought
39	3	339	1206	53.077312	894
