line_num	word_num	left	top	conf	text
29	6	490	922	93.099564	Mary
29	7	537	922	78.713646	Chesnut's
30	0	140	944	-1.0	
30	1	140	944	96.567673	Civil
30	2	183	944	96.567673	War
30	3	715	945	96.624687	2189
31	0	120	1042	-1.0	
31	1	120	1042	96.337654	WALT
31	2	178	1042	96.196259	WHITMAN
31	3	282	1043	74.804855	(1819-1892)
31	4	715	1043	96.092354	2190
32	0	140	1064	-1.0	
32	1	140	1064	96.879051	Preface
32	2	207	1068	96.06514	to
32	3	228	1064	95.485596	Leaves
32	4	286	1060	96.583992	of
32	5	304	1064	96.002937	Grass
32	6	354	1065	94.821182	(1855)
32	7	452	1065	81.754471	2195,
33	0	140	1086	-1.0	
33	1	140	1086	86.066673	Inscriptions
33	2	280	1087	4.353729	2209
34	0	158	1108	-1.0	
34	1	158	1108	83.093063	One's-Self
34	2	248	1104	79.501312	I
34	3	260	1108	78.82869	Sing,
34	4	340	1109	96.793846	2209
35	0	159	1130	-1.0	
35	1	159	1130	95.999306	Shut
35	2	204	1130	95.999306	Not
35	3	238	1130	96.886826	Your
35	4	281	1130	96.838036	Doors
35	5	372	1131	96.827606	2210
36	0	140	1152	-1.0	
36	1	136	1141	93.218323	Song
36	2	187	1152	93.218323	of
36	3	212	1152	92.747108	Myself
36	4	272	1153	57.037621	(1881)
36	5	366	1153	29.356888	2210
37	0	140	1174	-1.0	
37	1	140	1174	96.942696	Children
37	2	217	1174	96.931831	of
37	3	244	1174	96.39949	Adam
37	4	328	1175	95.940598	2254
38	0	159	1196	-1.0	
38	1	159	1196	92.698235	From
38	2	208	1196	92.698235	Pent-up
38	3	276	1196	94.983337	Aching
38	4	339	1196	66.097183	Rivers
38	5	432	1197	54.217754	2254
